Entrez_ID,TCGA-09-1664-01,TCGA-61-2094-01,TCGA-25-1312-01,TCGA-13-1409-01,TCGA-24-1416-01,TCGA-29-1769-01,TCGA-13-1489-01,TCGA-13-1482-01,TCGA-13-1504-01,TCGA-13-1492-01,TCGA-36-2530-01,TCGA-25-2409-01,TCGA-13-1497-01,TCGA-61-1995-01,TCGA-13-2065-01,TCGA-61-1918-01,TCGA-61-2613-01,TCGA-23-1122-01,TCGA-24-1464-01,TCGA-25-1322-01,TCGA-24-1103-01,TCGA-24-2289-01,TCGA-13-1511-01,TCGA-24-1431-01,TCGA-36-1570-01,TCGA-13-1488-01,TCGA-24-1435-01,TCGA-30-1887-01,TCGA-23-1121-01,TCGA-24-1436-01,TCGA-13-2061-01,TCGA-36-2537-01,TCGA-24-1474-01,TCGA-13-1501-01,TCGA-24-1555-01,TCGA-24-1562-01,TCGA-25-1628-01,TCGA-24-1558-01,TCGA-29-1705-01,TCGA-24-1920-01,TCGA-30-1891-01,TCGA-61-2008-01,TCGA-24-1927-01,TCGA-36-2544-01,TCGA-24-2024-01,TCGA-29-1693-01,TCGA-13-1485-01,TCGA-24-2030-01,TCGA-29-1702-01,TCGA-24-2033-01,TCGA-24-2298-01,TCGA-24-1544-01,TCGA-61-1914-01,TCGA-25-1313-01,TCGA-29-1766-01,TCGA-24-2261-01,TCGA-25-1318-01,TCGA-36-2532-01,TCGA-13-2059-01,TCGA-25-2399-01,TCGA-29-1698-01,TCGA-29-1688-01,TCGA-13-1494-01,TCGA-13-1507-01,TCGA-29-1690-01,TCGA-25-1631-01,TCGA-13-1500-01,TCGA-29-1696-01,TCGA-29-1771-01,TCGA-13-2066-01,TCGA-29-1711-01,TCGA-13-1483-01,TCGA-24-1422-01,TCGA-29-1763-01,TCGA-25-2397-01,TCGA-29-2427-01,TCGA-29-1785-01,TCGA-61-2088-01,TCGA-25-1623-01,TCGA-36-1577-01,TCGA-29-1768-01,TCGA-36-1569-01,TCGA-36-2534-01,TCGA-36-2549-01,TCGA-36-2547-01,TCGA-36-1578-01,TCGA-36-2542-01,TCGA-59-2351-01,TCGA-24-2290-01,TCGA-59-2348-01,TCGA-59-2352-01,TCGA-61-1915-01,TCGA-24-1565-01,TCGA-59-2372-01,TCGA-24-1548-01,TCGA-29-1762-01,TCGA-61-1727-01,TCGA-25-1323-01,TCGA-36-1580-01,TCGA-61-1741-01,TCGA-61-1911-01,TCGA-13-1404-01,TCGA-61-1907-01,TCGA-25-1329-01,TCGA-24-1557-01,TCGA-61-1910-01,TCGA-29-1770-01,TCGA-13-1410-01,TCGA-61-2087-01,TCGA-29-2431-01,TCGA-61-1724-01,TCGA-29-1710-01,TCGA-36-1571-01,TCGA-24-1553-01,TCGA-13-1487-01,TCGA-25-2396-01,TCGA-36-2545-01,TCGA-25-2404-01,TCGA-24-1430-01,TCGA-29-1697-01,TCGA-13-2060-01
259307,-0.49,0.4216,-0.3722,-1.2073,-0.6354,-0.8237,-0.5618,-0.2827,-0.837,0.2829,-0.5599,0.1047,-0.681,0.2929,-0.5248,-0.142,-0.3988,-0.2598,-0.1607,0.6739,-0.9743,-0.3522,0.1765,-0.14,-0.2705,-0.5382,1.0004,-0.4264,-0.4532,0.1517,1.3532,-0.2403,-0.8738,-0.6834,-0.5588,0.5926,-0.3038,0.5787,-0.2345,-1.1802,-0.9281,-0.4971,-0.618,-1.0634,0.269,-0.2496,-0.3411,-0.4383,-1.3785,-0.8935,-0.4664,-0.2307,1.4352,-0.0641,0.8513,-0.0255,0.4408,0.2429,-0.6307,0.3423,0.8107,0.0683,-0.3346,-0.4054,0.5419,-0.1539,-0.4024,-0.6785,-0.4847,-0.8688,-0.7728,0.1411,-1.0004,-0.7062,-1.0041,-0.0065,-0.2338,-1.3741,-0.4343,-0.8951,0.2383,-0.2555,0.3394,-0.3622,-0.4944,1.1468,0.3762,0.3249,0.5894,-0.4706,0.5032,0.8206,-0.3016,-1.0846,-0.1295,-0.515,0.2829,-0.7394,-0.2603,-0.7344,-0.1513,-1.0092,-0.2907,-0.7489,-0.4588,0.0102,-0.4214,-0.489,-0.5926,-1.3688,-0.9661,-0.9127,-1.0304,0.8496,-0.179,0.4089,0.8117,-0.4757,-0.0979,-0.4311,-0.3796
3572,,,,,,,,,,-0.1146,-0.2423,0.0945,-0.5958,0.2717,,,,0.1839,0.1645,0.0618,,,,0.0877,-0.0378,0.0898,,,,,,,,,0.6634,0.7444,-0.0998,,,,,,,,0.4478,0.205,0.2251,,,,,,,0.6019,0.1733,0.2029,0.2132,0.3692,-0.2033,0.3494,-0.0398,0.0885,0.107,0.0681,,,,,,,,,,0.3984,-0.0148,-0.277,,,,-0.3952,-0.5058,-0.3678,,,,,,,,,,,,-0.2186,0.0609,0.2403,-0.1782,0.2965,0.2844,-0.0769,0.1397,-0.0408,-0.1959,0.0086,0.2095,,,,,,,0.0965,0.5026,,,,,0.0836,0.018,,
3608,0.1786,-0.1014,0.1842,0.3253,0.3359,0.0054,-0.1615,-0.0427,-0.1914,0.1169,0.0831,0.4125,0.1389,0.169,-0.1219,0.1712,-0.2296,-0.1977,0.2273,-0.0902,-0.1747,-0.2462,-0.0507,0.0985,0.3553,-0.1641,-0.1499,-0.0114,0.247,-0.0999,0.1701,0.1183,0.1567,-0.1392,-0.0574,0.029,0.0732,0.3419,-0.195,0.3145,-0.115,0.0928,-0.0503,0.2899,0.3323,-0.0588,-0.2553,-0.2739,0.4355,0.0309,0.038,0.0395,0.2627,-0.2107,-0.0556,-0.0827,0.0511,0.1309,-0.2252,0.2704,0.1311,-0.0518,0.0221,-0.0259,-0.2165,0.1461,-0.096,-0.1781,-0.2026,0.5634,0.0414,-0.2817,0.0447,0.0672,-0.1758,-0.2961,-0.0226,0.2654,-0.7701,-0.5867,-0.5616,-0.0314,0.3104,-0.044,0.3673,-0.0795,-0.0169,-0.1224,-0.1063,-0.081,0.0527,0.1407,-0.1871,0.2294,0.2995,0.0132,0.009,0.2132,0.1801,0.3497,-0.0896,0.1276,-0.0253,-0.208,0.1546,0.6501,0.0506,0.1224,-0.0476,0.3459,-0.0955,-0.2768,0.1612,-0.0897,0.0923,-0.0091,-0.0553,-0.0486,-0.2369,0.3085,-0.1571
3609,0.1505,-0.1285,0.1956,0.3504,0.3321,-0.0687,-0.2063,-0.0665,-0.3161,-0.0552,0.0482,0.3822,0.0061,0.1307,0.0566,0.1797,-0.0859,-0.1882,0.2097,-0.0965,-0.3058,-0.2529,-0.008,0.0773,0.2921,-0.215,-0.1748,0.0211,0.22,-0.1436,0.1098,0.0279,0.2058,-0.1486,-0.0268,0.1275,0.1325,0.326,-0.0968,0.3594,-0.0992,0.1701,-0.0378,0.3433,0.3835,-0.1154,-0.2324,-0.3154,0.4549,0.0263,0.0171,-0.0837,0.3606,-0.2405,-0.0264,-0.1181,-0.0113,0.0946,-0.2727,0.3099,0.192,-0.0916,-0.0249,-0.0427,-0.2774,0.0682,-0.036,-0.2206,-0.178,0.5688,0.0913,-0.249,0.0211,0.0953,-0.292,-0.2994,0.0029,0.2172,0.1045,-0.6371,-0.529,-0.0488,0.2085,-0.0228,0.2689,-0.1037,-0.0403,-0.137,-0.1536,-0.1289,-0.0061,0.1716,-0.1564,0.198,0.3094,-0.1224,-0.0221,0.2662,0.1378,0.3172,-0.1408,0.138,0.0277,-0.2271,0.1139,0.6749,0.0688,0.1662,-0.1262,0.2567,-0.236,-0.2985,0.1071,-0.013,0.0724,0.1099,0.0686,-0.113,-0.2868,0.3377,-0.1164
3611,-0.0063,-0.1246,-0.1377,0.3266,0.1021,0.0115,-0.0871,0.0586,0.292,0.0059,0.021,-0.161,0.0056,0.0726,0.185,-0.0255,0.4922,0.2854,0.0566,0.3149,-0.1756,0.4687,0.2703,0.0393,0.0134,0.3362,0.2227,0.1805,-0.2786,-0.1215,0.1327,-0.1584,-0.2101,0.5087,0.008,0.2429,0.4794,-0.2095,0.2753,-0.305,0.4038,-0.0677,0.2992,-0.1655,0.0759,0.1061,0.6637,-0.3815,-0.5276,-0.0477,-0.0202,-0.3512,-0.1262,0.1787,0.345,0.0482,-0.236,0.0614,-0.3873,0.1555,0.2057,-0.042,0.0253,-0.0352,0.2863,-0.0731,0.3098,-0.0141,-0.0132,-0.2008,-0.2489,0.3465,0.4911,-0.1272,-0.3326,0.2314,0.3591,-0.263,0.4788,0.1985,0.9322,0.2672,-0.1176,-0.1543,-0.4134,0.0895,0.1204,0.0301,-0.3006,0.1448,-0.0311,0.1053,-0.1391,-0.4051,0.0064,-0.087,-0.0358,0.0572,0.2367,-0.1683,-0.0198,-0.0719,-0.1297,-0.0629,-0.1864,-0.2165,0.0669,0.1136,-0.4052,-0.0224,-0.0619,0.2042,-0.1753,0.1048,0.1843,0.6917,0.2894,0.3439,0.2515,-0.4919,0.0873
80895,-0.0284,-0.2291,-0.1649,0.1713,-0.0659,-0.0309,0.4258,0.1535,0.0532,0.4407,0.0352,-0.3921,-0.2105,0.2995,0.1495,0.1745,-0.4735,-0.0605,-0.2512,0.3835,0.4228,-0.2498,0.2046,0.097,-0.153,-0.3392,-0.0252,-0.4256,0.1543,-0.1181,-0.0022,-0.2115,-0.1251,-0.1422,0.0514,-0.0007,-0.1953,0.1944,-0.1956,-0.0503,-0.5227,-0.3723,0.3973,-0.0643,-0.045,-0.2545,-0.3525,-0.0365,0.0643,0.0445,0.0049,0.0067,0.0816,0.2539,0.1738,0.1402,-0.4228,0.4509,-0.0008,-0.2742,0.1563,0.0028,-0.275,0.0156,-0.28,-0.1928,-0.0789,0.2355,-0.1151,0.6513,-0.2459,-0.2065,-0.2578,0.5583,0.0352,-0.0145,0.1747,0.7985,0.0876,-0.0989,-0.767,-0.3826,0.1643,-0.2055,0.0603,-0.2718,0.1762,-0.0955,-0.3379,-0.152,-0.2231,-0.1478,-0.1918,-0.0632,0.1515,0.6977,0.3675,0.3636,0.0365,0.5112,-0.5732,-0.4683,0.1171,0.3583,0.14,0.379,-0.4265,0.1301,-0.1039,0.2085,-0.3639,-0.3608,0.0108,-0.3685,0.1491,-0.1927,-0.1644,0.0115,0.1876,0.5646,0.022
196294,,,,,,,0.2602,-0.0958,-0.2785,,,,0.2107,0.0317,0.1406,0.397,-0.4034,-0.374,0.152,0.061,-0.0543,-0.2721,-0.4938,,,,-0.5041,-0.905,0.077,,,,,,0.5498,-0.3741,-0.4835,,,0.4308,0.6173,0.0751,,,0.4907,0.0722,0.2545,1.0015,0.0661,0.2351,0.26,0.5015,-0.3401,,,,0.2655,-0.0131,0.2496,0.2608,-0.4096,-0.0122,-0.5981,-0.5581,,,,0.1709,0.4585,0.571,,,,-0.1957,-0.2102,-0.1054,,,,,,,,,0.5103,0.351,0.2183,1.0947,0.1261,0.3747,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4565,0.7793,-0.236,-0.5453,-0.2216,-0.6639
10989,0.0076,-0.0463,0.2829,-0.2163,0.2515,-0.0595,0.0081,-0.0497,-0.0195,-0.1561,0.152,0.4368,0.0349,0.0775,0.5576,0.1809,-0.1935,-0.2407,0.0717,0.0269,0.1307,-0.0183,0.0403,0.0103,0.1719,-0.1633,-0.0371,-0.055,-0.1755,-0.0238,-0.3629,-0.2297,0.1097,-0.1414,0.3422,-0.0395,-0.1658,-0.2628,0.1072,0.2587,0.2746,0.0861,-0.1327,-0.0061,-0.1535,-0.4358,0.1711,-0.2465,-0.0962,0.373,0.8309,0.5913,-0.062,0.087,-0.1409,-0.1,0.3471,0.1927,0.2556,0.0481,-0.0571,-0.0223,-0.0979,0.0133,-0.1861,0.1457,-0.086,0.0623,0.4608,-0.0456,0.1917,0.0222,0.2377,-0.1965,0.1785,0.1516,-0.2813,0.4818,0.2457,-0.044,-0.2231,-0.041,0.3068,0.5116,0.0206,0.1902,0.2323,-0.1849,0.1936,0.0984,-0.1779,0.1783,0.5192,0.1688,-0.083,-0.1021,-0.0162,-0.069,-0.0644,0.3111,0.1303,0.2265,0.166,-0.1632,-0.191,0.5331,-0.1057,-0.2742,-0.0602,-0.0945,0.1156,-0.1162,0.2225,0.2317,-0.0503,0.2831,-0.0912,-0.1446,-0.037,0.0778,0.021
84888,0.2229,-0.2378,0.0726,0.2699,-0.0793,-0.0575,-0.1255,-0.299,-0.1936,-0.1244,-0.3625,-0.0412,0.2673,-0.0572,0.0307,0.1834,0.0318,-0.0558,0.4743,-0.2788,-0.0526,0.0182,-0.1368,-0.0035,0.3444,-0.177,-0.3872,-0.4875,0.1863,-0.019,-0.0591,0.2634,0.0451,-0.4774,0.0073,0.3688,-0.004,-0.0019,-0.1406,-0.1482,-0.1126,-0.0724,,,0.3084,-0.4959,-0.4784,-0.0483,-0.0001,0.2455,0.0279,-0.7395,0.0921,-0.557,-0.1427,0.0667,-0.172,0.0436,-0.1369,0.4152,0.2927,,,,-0.2046,-0.2257,-0.299,0.2624,0.1225,0.6988,0.3913,0.3987,0.1896,-0.1736,-0.1535,-0.4341,-0.293,0.392,,0.6756,-0.7313,-0.1107,0.0379,0.061,0.1676,-0.1728,-0.1743,-0.5211,-0.1883,-0.1359,-0.2371,-0.011,-0.0213,0.0184,0.2698,-0.3696,,,,0.2184,0.0494,0.188,0.1673,-0.0374,-0.1696,0.8728,-0.293,-0.1021,-0.1768,-0.5635,-0.3666,-0.3772,-0.0365,0.1326,0.0861,0.3549,0.2532,0.0225,-0.325,0.1368,0.133
56928,0.0178,-0.6481,-0.038,0.288,-0.1777,0.1727,0.6639,0.4302,-0.1723,-0.1348,-0.3858,0.2426,0.6894,0.3757,,,,-0.6575,-0.0086,-0.384,,,,-0.1503,0.2635,-0.4046,-0.4572,-0.3238,0.2122,0.0217,-0.1269,0.0689,,,0.2034,0.3582,0.1386,,,0.2049,0.2083,0.6634,0.224,0.1438,,,,-0.0559,-0.2076,0.3805,,,,,,,0.1022,0.3743,0.3042,0.2656,0.3568,0.1457,-0.1196,0.1642,-0.5653,-0.0548,-0.1662,0.1002,-0.3455,0.2474,0.2209,0.241,0.0123,,,,,,,-0.0602,-0.3056,-0.1483,-0.0035,0.0485,0.2555,-0.1249,-0.289,,,,-0.6409,0.0785,0.1439,0.0701,0.426,-0.1895,-0.4959,0.3584,-0.1096,0.1319,-0.1531,-0.0846,,,,0.7084,-0.3758,-0.2493,,,,-0.4784,0.3475,0.0978,0.1255,-0.0694,0.3358,,,0.3282,0.4798
3612,0.0154,-0.0436,0.2457,0.8775,0.6223,-0.1631,-0.0033,0.1352,0.134,-0.409,0.1312,0.2144,-0.0267,-0.0631,-0.0041,-0.1056,0.047,-0.2373,-0.1321,0.3057,-0.1798,0.0366,0.2703,-0.3564,0.4568,0.2393,0.3346,0.4265,-0.7501,0.0761,-0.0298,-0.2661,-0.1095,0.1405,-0.264,-0.112,-0.0401,-0.6526,-0.2668,0.1741,-0.1613,-0.4048,-0.0572,-0.202,-0.4731,0.2418,0.2899,-0.41,-0.0679,0.0528,0.4642,-0.6509,0.036,0.2333,-0.1127,0.0089,0.2447,0.1631,0.0837,0.0798,-0.124,0.395,-0.1655,0.048,0.4499,0.8872,0.7491,0.5526,0.41,-0.3818,0.233,0.0298,0.2218,-0.3046,0.0813,0.0459,0.0518,-0.0335,0.1482,-0.6235,0.0092,0.5631,-0.3438,0.3244,0.026,-0.1467,-0.1266,0.0315,0.1986,-0.2335,0.2362,0.14,-0.3548,0.5237,-0.4027,-0.1867,-0.0605,0.3162,0.3041,-0.0354,0.1765,0.0135,0.3708,0.339,-0.319,-0.1934,0.0134,0.3646,-0.2122,0.2601,0.3213,0.3085,0.0572,0.2664,0.0471,0.1783,0.1608,0.1561,0.2066,-0.0513,-0.0122
55364,0.0698,-0.3221,-0.0725,-0.3138,0.1009,-0.1901,0.376,-0.0551,0.1492,-0.0305,-0.4041,-0.3763,0.4962,-0.4538,-0.2765,-0.0836,0.0144,-0.2824,-0.2569,-0.3097,0.1917,0.5365,-0.4398,-0.046,-0.2143,-0.3235,-0.0756,-0.0895,-0.3985,0.7178,-0.4018,-0.0051,-0.6435,0.1091,-0.1222,-0.3319,-0.0749,-0.8071,0.4849,-0.8064,-0.2326,-0.0804,-0.3582,-0.0973,0.5029,-0.0364,-0.226,0.4365,-0.4547,-0.0088,-0.0136,-0.2765,-0.2163,-0.18,0.095,-0.3102,0.1045,-0.4625,0.9563,-0.184,-0.048,0.0078,0.1633,1.2764,0.2454,-0.2843,0.2724,0.4994,0.5024,-0.4296,-0.3091,0.1097,0.1142,-0.3337,0.2159,-0.1804,0.2465,0.4309,1.2517,0.1414,0.6768,-0.2519,-0.4775,0.4123,0.9505,0.1565,-0.3511,-0.0023,0.0936,0.0289,0.2507,-0.0776,-0.0691,0.6119,-0.1195,-0.5716,-0.1429,-0.2857,-0.1016,-0.1795,-0.4786,-0.0783,-0.1589,-0.113,0.1179,0.2344,-0.3034,-0.3684,-0.6807,-0.1053,0.0073,-0.0902,0.5611,-0.1659,-0.303,0.2614,-0.1395,-0.5043,-0.476,-0.3892,0.0622
3614,-0.3124,0.2094,0.2774,-0.4617,-0.0992,0.0367,0.2743,0.1609,0.398,-0.6951,-0.3277,0.2349,0.0043,-0.3119,-0.1488,-0.0658,0.0914,-0.145,-0.0746,-0.292,-0.0638,0.4008,-0.4643,0.4116,-0.2127,-0.0511,-0.0796,-0.0398,0.0762,0.4602,0.2485,0.0091,0.1273,0.0552,-0.0958,0.0043,-0.0376,-0.1849,-0.0832,0.0103,0.1329,-0.2895,-0.274,0.082,-0.2353,-0.1226,-0.0899,0.2841,-0.2646,0.1402,-0.3477,0.3922,-0.031,-0.4182,-0.2233,0.0495,-0.0513,-0.0971,0.8926,0.0977,0.1695,0.1355,0.0658,-0.0756,0.2969,0.0416,0.0979,-0.0927,-0.2535,-0.1389,-0.0443,-0.2454,0.4369,-0.1961,0.4108,-0.0431,-0.3999,0.3267,-0.0151,0.4001,0.6549,-0.1682,0.3086,0.4957,0.0681,0.1845,-0.0255,0.2141,0.2291,-0.0554,-0.2089,-0.0165,-0.3378,-0.4077,0.8964,-0.1652,-0.1049,-0.1543,-0.1652,-0.3526,-0.2546,-0.4133,0.186,-0.0646,-0.3457,0.1603,-0.2677,0.3951,0.2072,-0.3295,0.5655,-0.1152,-0.2599,-0.0282,-0.3723,-0.21,0.3611,-0.1254,-0.087,0.1093,0.1338
3615,-0.2597,0.0999,-0.0877,-0.409,0.0157,0.1486,0.1355,-0.0778,0.1337,-0.5532,-0.6983,0.1838,-0.0601,0.3018,-0.2506,-0.3278,-0.2306,-0.1583,-0.4358,-0.6321,-0.0749,-0.0939,-0.3603,0.351,-0.1365,-0.3233,-0.1378,-0.5007,-0.0273,-0.1773,-0.4529,0.0547,0.4054,0.1671,0.9296,0.2579,-0.3388,0.42,0.0187,-0.3005,0.121,0.5079,-0.2453,0.2343,0.4714,0.5187,-0.0056,-0.2327,-0.0346,0.4394,-0.218,-0.2569,0.024,-0.038,0.1498,-0.2167,0.3154,-0.2557,-0.4593,0.2631,-0.2575,0.2672,-0.3049,0.084,0.037,-0.3221,0.2245,-0.0766,0.0742,-0.1788,-0.3159,0.4616,-0.0969,-0.2691,0.3987,-0.4987,-0.4354,-0.2111,-0.4465,0.2707,-0.137,0.2078,-0.2364,-0.0153,0.0692,0.5131,-0.0516,0.2324,-0.0184,0.3116,0.2146,0.1561,0.061,0.3525,-0.0997,-0.1071,-0.4126,-0.2936,-0.0086,-0.2655,-0.0403,0.004,0.005,0.1167,-0.3328,0.0567,0.2874,0.0027,-0.1242,-0.2402,-0.0783,-0.3134,0.4631,0.221,-0.0833,-0.024,0.5111,-0.4753,-0.2201,-0.1227,0.6394
9118,,,,-0.3065,-0.4592,-0.2459,,,,1.8932,-0.0676,-0.4182,-0.5804,-0.5461,,,,,,,,,,-0.2539,-0.2636,0.0235,,,,0.0942,-0.2358,-0.3134,,,,,,,,-0.9936,-0.6555,-0.1754,-0.4251,0.261,-0.4469,-0.4526,0.597,0.2639,0.1775,-0.3305,-0.131,0.1952,0.1771,1.3411,-0.0722,-0.33,-0.1117,-0.2782,-0.0893,-0.1495,-0.679,-0.2246,-0.0098,-0.3215,,,,,,,-0.235,-0.5576,0.1818,,,,,,,,,,-0.6566,-0.0034,,,,1.2921,-0.1011,-0.5928,0.5081,-0.052,-0.3092,-0.0258,0.5678,1.7875,,,,,,,-0.1334,-0.2024,-0.1632,,,,-0.5724,0.3505,-0.2335,0.0012,-0.2445,0.0,-0.1378,0.794,0.097,0.3218,0.3401,0.199,-0.0051
3619,,,,,,,,,,,,,-1.0545,-0.3118,,,,0.3429,0.0154,0.215,-0.2022,-0.4519,0.2302,0.0323,-0.0502,-0.0971,,,,,,,,,-0.1597,-0.3164,-0.6263,,,,,,,,,,,,,,-0.5252,0.3416,-1.1054,-0.3772,-0.1969,0.3311,0.2631,0.2559,-0.1501,,,0.4688,0.0654,0.3071,,,,0.2354,-0.4161,0.2426,,,,,,,,,,,,,0.1674,-0.5593,0.5718,-0.1849,-0.1554,1.1842,0.161,0.1452,,,,-0.1636,0.2514,0.5894,,,,0.3313,-0.327,0.7043,-0.0561,0.0135,0.1849,0.0527,-0.0365,0.6437,,,,0.0948,-0.0135,-0.0605,-0.0122,-0.2255,-0.0554,,,0.8463,0.2793
64423,0.268,-0.2597,-0.4101,0.2265,-0.2589,0.1316,-0.2883,-0.1208,0.2579,-0.1667,0.5489,0.5243,-0.0372,0.251,-0.378,-0.1118,0.0641,0.1874,-0.4783,0.2337,-0.0783,0.047,0.0537,-0.3595,-0.1244,-0.0676,0.375,-0.1628,-0.3817,-0.186,-0.2249,0.0138,-0.4887,0.3727,0.0738,-0.1475,0.1596,0.0966,1.0898,-0.734,0.9876,-0.1491,0.4306,-0.3075,0.3705,0.0848,0.0348,-0.3367,-0.0373,-0.0371,-0.702,-0.5838,-0.2602,0.2735,-0.3599,-0.2404,-0.422,0.3337,0.2129,-0.158,-0.049,-0.2422,0.3864,-0.3208,0.5959,-0.2422,-0.0258,0.5592,-0.1785,-0.191,0.5846,0.4591,-0.1137,-0.5179,0.057,-0.1471,-0.2076,-0.3545,-0.8729,-0.2898,0.4821,-0.1334,-0.4319,0.0211,-0.1498,-0.3509,0.0681,-0.002,-0.1465,1.0364,0.1454,-0.2211,-1.0221,-0.6863,-0.4952,-0.0951,-0.6367,-0.5241,0.0016,-0.9254,0.0352,0.4152,0.5192,0.6162,0.4069,-0.0142,0.2728,-0.243,-0.0482,0.0632,0.2789,-0.2294,-0.2398,-0.0552,-0.3914,-0.5275,-0.1318,-0.0709,0.4399,-0.8977,-0.2681
3621,,,,0.6246,0.0732,0.1631,,,,-0.0096,-0.0997,-0.2909,,,,,,0.1914,-0.0873,0.1573,-0.0647,-0.269,-0.46,0.4393,0.0307,-0.1172,-0.6763,-0.0393,0.2565,,,,,,,,,0.5576,-0.1353,,,,,,0.1096,-0.4397,-0.1245,0.2645,0.0181,0.1672,,,,,,,,,,0.1929,0.2469,,,,,,,-0.0084,0.0698,0.0192,0.2142,0.0569,0.0175,,,,0.6028,0.3296,,0.2472,-0.6049,-0.1321,0.2251,0.3456,0.472,-0.2339,-0.4599,,,,,,,0.0871,-0.2264,-0.1333,0.0532,0.1789,0.3208,,,,0.0944,0.0761,0.144,0.7233,-1.2822,-0.1369,,,,-0.0414,0.2306,0.4331,0.1752,,,0.1182,0.4921,0.4649,0.316
84289,,,,0.1645,0.0205,0.0753,,,,0.4733,0.1216,-0.1093,0.0271,0.3681,,,,-0.4913,0.1827,0.2292,0.226,-0.1034,-0.182,0.0628,0.0505,0.0395,-0.2401,-0.6346,-0.0737,,,,,,-0.0459,0.045,-0.1288,,,,,,-0.0014,0.4947,0.5622,-0.3249,-0.2698,0.0624,-0.6388,-0.0595,,,,,,,-0.7939,-0.0159,0.1436,0.0322,-0.0872,,,,-0.3252,0.1079,-0.0322,,,,,,,,,,,,,0.0939,1.0968,-0.5484,,,-0.089,-0.2456,0.1549,0.1347,0.5625,0.3321,,,,0.3005,0.5223,0.5065,0.4149,-0.031,0.1441,0.4459,0.0326,0.3668,,,,0.559,0.3271,-0.0048,,,,,,-0.2162,0.5083,-0.309,-0.6189,0.3244,0.2291,,
58493,0.3866,-0.139,-0.0349,,,,,,,-0.051,0.4717,0.5123,0.0916,-0.0148,0.7113,0.3369,-0.135,0.1902,0.422,0.2858,0.4933,-0.0608,-0.1152,,,,,,,-0.1816,-0.0373,0.2219,-0.617,-0.3293,-0.0282,-0.0091,0.0928,,,-0.0554,-0.035,0.2313,-0.138,-0.1138,-0.2122,-0.095,-0.155,-0.407,-0.2059,0.1681,0.0145,-0.022,0.1418,0.0784,0.0563,0.1467,0.3006,-0.0798,-0.3423,-0.1378,0.1292,-0.5307,0.0456,-0.4473,,,,-0.2044,-0.6771,0.1428,-0.1081,0.0659,0.0985,-0.1778,-0.0334,0.3021,,,,,,,-0.5952,0.1691,,,,-0.2512,0.0497,0.1565,0.1199,-0.1662,0.3711,0.3465,0.3334,0.1157,0.759,0.266,0.1279,0.7561,0.3622,0.3737,-0.0562,0.3145,0.4732,0.1317,-0.2152,-0.2097,0.2879,0.5913,0.5508,,,-0.4011,0.2635,0.1524,-0.2475,0.0818,0.1434,0.3593,0.1774
54617,-0.1723,0.2703,0.9749,-0.1912,-0.0331,-0.2173,,,,-0.0536,-0.2195,-0.2866,0.1631,0.0974,-0.0262,-0.2728,-0.335,,,,-0.1307,0.0596,0.0544,0.1055,0.0645,0.3003,,,,,,,0.7994,0.0775,0.2335,0.0046,-0.0402,,,0.3302,-0.041,-0.0525,,,-0.0638,-0.0126,-0.0904,-0.2329,0.5595,0.2194,,,,,,,-0.5771,-0.0022,-0.0731,-0.0666,0.1492,,,,,,,0.4649,0.0369,0.1331,,,,-0.1689,-0.1179,-0.4443,0.0087,0.3356,-1.2762,,,,0.1206,-0.1336,0.0312,0.0105,0.1613,0.6982,-0.082,0.239,0.1827,0.0344,-0.0477,-0.7064,-0.8095,-0.2685,,,,-0.3325,-0.1287,-0.4575,,,,-1.0084,-0.3865,-0.5391,-0.1051,-0.0926,-0.1675,0.0709,-0.1125,,,,,,,0.0953,0.3256
3628,-0.1534,0.5368,-0.1653,-0.4077,0.1021,-0.1198,0.1525,0.2208,0.2029,-0.6708,1.7384,-0.1984,-0.4998,-0.081,0.0577,-0.2541,0.4854,0.0084,-0.046,-0.044,0.3008,-0.3295,0.3416,-0.3516,0.3497,0.4253,0.358,0.1369,-0.3299,-0.0913,-0.4361,-0.5686,-0.4,0.0534,-0.0693,-0.1469,0.1624,,,0.3267,-0.3009,0.2976,-0.0387,-0.1871,0.0248,0.4023,0.2656,0.152,-0.5743,-0.3459,0.4562,0.0146,-0.0067,-0.0196,0.1336,0.2497,-0.4153,0.3704,-0.6779,-0.1232,0.1268,0.0424,0.0004,0.1362,0.3434,0.1105,0.1945,0.151,0.261,-0.2565,0.9268,-0.0657,0.1327,0.3656,-0.2365,0.2788,-0.3198,-0.3995,-0.7786,0.2011,0.306,-0.0028,-0.1955,-0.2005,-0.2348,0.3097,0.2505,-0.2957,-0.9489,0.412,0.3597,-0.2064,0.3453,-0.7158,-0.0527,-0.2016,-0.0822,-0.3119,-0.35,-0.1758,0.0747,0.2334,-0.146,0.1113,0.6155,0.158,0.3689,0.2722,-0.3486,-0.3865,0.0626,0.0054,-0.1068,-0.1195,0.1407,0.2884,0.0404,0.0556,0.1364,0.3537,0.106
