Gene,Gene_HGNC,Sample,CNA,Protein
10048,RANBP9,TCGA-25-2397-01,2,0.332
10048,RANBP9,TCGA-25-2399-01,-1,-0.1213
10048,RANBP9,TCGA-25-2404-01,1,0.148
10048,RANBP9,TCGA-29-1688-01,0,0.2443
10048,RANBP9,TCGA-29-1690-01,0,-0.3498
10048,RANBP9,TCGA-29-1693-01,0,0.0091
10048,RANBP9,TCGA-29-1697-01,-1,-0.0831
10048,RANBP9,TCGA-29-1698-01,1,0.2083
10048,RANBP9,TCGA-29-1702-01,1,0.3495
10048,RANBP9,TCGA-29-1705-01,1,0.0263
10048,RANBP9,TCGA-29-1710-01,1,0.1154
10048,RANBP9,TCGA-29-1711-01,0,-0.1956
10048,RANBP9,TCGA-29-1762-01,0,0.3768
10048,RANBP9,TCGA-29-1763-01,1,-0.0316
10048,RANBP9,TCGA-29-1766-01,0,-0.0723
10048,RANBP9,TCGA-29-1768-01,1,-0.0094
10048,RANBP9,TCGA-29-1769-01,1,0.0678
10048,RANBP9,TCGA-29-1770-01,1,0.24
10048,RANBP9,TCGA-29-1785-01,0,-0.1735
10048,RANBP9,TCGA-29-2427-01,0,-0.0317
10048,RANBP9,TCGA-29-2431-01,0,-0.1856
10048,RANBP9,TCGA-30-1887-01,0,0.1707
10048,RANBP9,TCGA-30-1891-01,1,-0.2045
10048,RANBP9,TCGA-36-1569-01,0,-0.0391
10048,RANBP9,TCGA-36-1570-01,1,0.3161
10048,RANBP9,TCGA-36-1571-01,-1,-0.0198
10048,RANBP9,TCGA-36-1577-01,0,-0.0678
10048,RANBP9,TCGA-36-1578-01,1,-0.324
10048,RANBP9,TCGA-36-1580-01,1,-0.0282
10048,RANBP9,TCGA-36-2530-01,0,0.004
10048,RANBP9,TCGA-36-2532-01,1,0.1588
10048,RANBP9,TCGA-36-2534-01,0,-0.1306
10048,RANBP9,TCGA-36-2537-01,0,-0.4763
10048,RANBP9,TCGA-36-2542-01,1,0.0674
10048,RANBP9,TCGA-36-2544-01,0,-0.1534
10048,RANBP9,TCGA-36-2545-01,1,-0.0828
10048,RANBP9,TCGA-36-2547-01,2,0.0177
10048,RANBP9,TCGA-36-2549-01,1,-0.5465
10048,RANBP9,TCGA-59-2348-01,1,0.3716
10048,RANBP9,TCGA-59-2351-01,1,-0.1756
10048,RANBP9,TCGA-59-2352-01,1,0.106
10048,RANBP9,TCGA-59-2372-01,1,-0.1359
10048,RANBP9,TCGA-61-1724-01,0,0.1395
10048,RANBP9,TCGA-61-1727-01,0,-0.1787
10048,RANBP9,TCGA-61-1741-01,1,-0.2002
10048,RANBP9,TCGA-61-1907-01,1,0.0576
10048,RANBP9,TCGA-61-1910-01,1,0.1507
10048,RANBP9,TCGA-61-1911-01,0,-0.1547
10048,RANBP9,TCGA-61-1914-01,1,0.9578
10048,RANBP9,TCGA-61-1915-01,1,-0.1572
10048,RANBP9,TCGA-61-1918-01,1,0.0079
10048,RANBP9,TCGA-61-1995-01,-1,0.0431
10048,RANBP9,TCGA-61-2008-01,1,-0.0186
10048,RANBP9,TCGA-61-2087-01,0,-0.1575
10048,RANBP9,TCGA-61-2088-01,1,-0.1757
10048,RANBP9,TCGA-61-2094-01,0,0.0228
10048,RANBP9,TCGA-61-2613-01,2,0.6549
10049,DNAJB6,TCGA-09-1664-01,0,0.0609
10049,DNAJB6,TCGA-13-1404-01,2,0.0232
10049,DNAJB6,TCGA-13-1409-01,0,0.2693
10049,DNAJB6,TCGA-13-1410-01,1,0.0527
10049,DNAJB6,TCGA-13-1482-01,1,0.1903
10049,DNAJB6,TCGA-13-1483-01,1,0.0728
10049,DNAJB6,TCGA-13-1485-01,1,-0.0739
10049,DNAJB6,TCGA-13-1487-01,0,-0.2105
10049,DNAJB6,TCGA-13-1488-01,-1,-0.2691
10049,DNAJB6,TCGA-13-1489-01,1,0.3617
10049,DNAJB6,TCGA-13-1492-01,1,0.3136
10049,DNAJB6,TCGA-13-1494-01,2,0.6416
10049,DNAJB6,TCGA-13-1497-01,2,0.6085
10049,DNAJB6,TCGA-13-1500-01,0,-0.2243
10049,DNAJB6,TCGA-13-1501-01,1,-0.0722
10049,DNAJB6,TCGA-13-1504-01,-1,-0.2296
10049,DNAJB6,TCGA-13-1507-01,1,0.0906
10049,DNAJB6,TCGA-13-1511-01,0,-0.0767
10049,DNAJB6,TCGA-13-2059-01,2,-0.1463
10049,DNAJB6,TCGA-13-2060-01,1,0.3736
10049,DNAJB6,TCGA-13-2061-01,1,0.2289
10049,DNAJB6,TCGA-13-2065-01,2,0.0527
10049,DNAJB6,TCGA-23-1121-01,1,0.0865
10049,DNAJB6,TCGA-23-1122-01,-1,-0.0092
10049,DNAJB6,TCGA-24-1103-01,1,-0.0938
10049,DNAJB6,TCGA-24-1416-01,0,0.0458
10049,DNAJB6,TCGA-24-1422-01,0,0.0065
10049,DNAJB6,TCGA-24-1430-01,1,0.1445
10049,DNAJB6,TCGA-24-1431-01,1,0.0106
10049,DNAJB6,TCGA-24-1435-01,-1,-0.2715
10049,DNAJB6,TCGA-24-1436-01,1,0.1033
10049,DNAJB6,TCGA-24-1464-01,1,0.1087
10049,DNAJB6,TCGA-24-1474-01,1,0.2309
10049,DNAJB6,TCGA-24-1544-01,1,0.4033
10049,DNAJB6,TCGA-24-1548-01,2,0.5433
10049,DNAJB6,TCGA-24-1553-01,0,-0.0365
10049,DNAJB6,TCGA-24-1555-01,0,-0.1835
10049,DNAJB6,TCGA-24-1557-01,1,-0.0347
10049,DNAJB6,TCGA-24-1558-01,1,-0.2211
10049,DNAJB6,TCGA-24-1562-01,0,0.2314
10049,DNAJB6,TCGA-24-1565-01,0,0.0257
10049,DNAJB6,TCGA-24-1920-01,1,0.1329
10049,DNAJB6,TCGA-24-1927-01,0,-0.1913
10049,DNAJB6,TCGA-24-2024-01,0,0.2098
10049,DNAJB6,TCGA-24-2030-01,0,-0.5713
10049,DNAJB6,TCGA-24-2033-01,1,-0.2154
10049,DNAJB6,TCGA-24-2261-01,1,-0.0895
10049,DNAJB6,TCGA-24-2289-01,-1,-0.3647
10049,DNAJB6,TCGA-24-2290-01,1,-0.1869
10049,DNAJB6,TCGA-24-2298-01,1,-0.1138
10049,DNAJB6,TCGA-25-1312-01,1,0.1958
10049,DNAJB6,TCGA-25-1313-01,2,0.3486
10049,DNAJB6,TCGA-25-1318-01,1,0.0068
10049,DNAJB6,TCGA-25-1322-01,1,0.0001
10049,DNAJB6,TCGA-25-1323-01,1,0.2032
10049,DNAJB6,TCGA-25-1329-01,0,-0.3095
10049,DNAJB6,TCGA-25-1623-01,1,0.177
10049,DNAJB6,TCGA-25-1628-01,1,0.1143
10049,DNAJB6,TCGA-25-1631-01,0,-0.3206
10049,DNAJB6,TCGA-25-2396-01,1,0.9751
10049,DNAJB6,TCGA-25-2397-01,0,0.1492
10049,DNAJB6,TCGA-25-2399-01,0,-0.0896
10049,DNAJB6,TCGA-25-2404-01,-1,-0.0753
10049,DNAJB6,TCGA-29-1688-01,0,0.0267
10049,DNAJB6,TCGA-29-1690-01,0,-0.4825
10049,DNAJB6,TCGA-29-1693-01,0,-0.0277
10049,DNAJB6,TCGA-29-1696-01,0,-0.1774
10049,DNAJB6,TCGA-29-1697-01,1,0.3854
10049,DNAJB6,TCGA-29-1698-01,1,0.1164
10049,DNAJB6,TCGA-29-1702-01,-1,-0.3973
10049,DNAJB6,TCGA-29-1705-01,1,0.8102
10049,DNAJB6,TCGA-29-1710-01,0,-0.0985
10049,DNAJB6,TCGA-29-1711-01,1,0.2339
10049,DNAJB6,TCGA-29-1762-01,0,-0.2507
10049,DNAJB6,TCGA-29-1763-01,1,0.329
10049,DNAJB6,TCGA-29-1766-01,-1,-0.0858
10049,DNAJB6,TCGA-29-1768-01,0,-0.2606
10049,DNAJB6,TCGA-29-1769-01,2,0.218
10049,DNAJB6,TCGA-29-1770-01,1,0.4088
10049,DNAJB6,TCGA-29-1771-01,0,0.2925
10049,DNAJB6,TCGA-29-1785-01,0,0.0055
10049,DNAJB6,TCGA-29-2427-01,0,0.0003
10049,DNAJB6,TCGA-29-2431-01,-1,-0.2827
10049,DNAJB6,TCGA-30-1887-01,0,0.1066
10049,DNAJB6,TCGA-30-1891-01,1,0.539
10049,DNAJB6,TCGA-36-1569-01,-1,-1.1069
10049,DNAJB6,TCGA-36-1570-01,0,-0.5211
10049,DNAJB6,TCGA-36-1571-01,0,-0.0313
10049,DNAJB6,TCGA-36-1577-01,1,-0.1858
10049,DNAJB6,TCGA-36-1578-01,0,-0.4204
10049,DNAJB6,TCGA-36-1580-01,0,0.254
10049,DNAJB6,TCGA-36-2530-01,0,-0.3156
10049,DNAJB6,TCGA-36-2532-01,0,-0.0147
10049,DNAJB6,TCGA-36-2534-01,-1,-0.2107
10049,DNAJB6,TCGA-36-2537-01,1,0.1958
10049,DNAJB6,TCGA-36-2542-01,1,-0.0101
10049,DNAJB6,TCGA-36-2544-01,-1,-0.2843
10049,DNAJB6,TCGA-36-2545-01,1,0.0894
10049,DNAJB6,TCGA-36-2547-01,1,-0.093
10049,DNAJB6,TCGA-36-2549-01,2,0.135
10049,DNAJB6,TCGA-59-2348-01,1,-0.0344
10049,DNAJB6,TCGA-59-2351-01,2,-0.1478
10049,DNAJB6,TCGA-59-2352-01,1,-0.3385
10049,DNAJB6,TCGA-59-2372-01,1,0.3414
10049,DNAJB6,TCGA-61-1724-01,-1,-0.3408
10049,DNAJB6,TCGA-61-1727-01,-1,0.0959
10049,DNAJB6,TCGA-61-1741-01,0,0.3717
10049,DNAJB6,TCGA-61-1907-01,-2,-0.5323
10049,DNAJB6,TCGA-61-1910-01,1,0.3384
10049,DNAJB6,TCGA-61-1911-01,1,-0.0476
10049,DNAJB6,TCGA-61-1914-01,1,0.8563
10049,DNAJB6,TCGA-61-1915-01,1,0.023
10049,DNAJB6,TCGA-61-1918-01,1,-0.0197
10049,DNAJB6,TCGA-61-1995-01,-1,-0.026
10049,DNAJB6,TCGA-61-2008-01,0,0.1076
10049,DNAJB6,TCGA-61-2087-01,2,0.57
10049,DNAJB6,TCGA-61-2088-01,1,0.5268
10049,DNAJB6,TCGA-61-2094-01,1,-0.144
10049,DNAJB6,TCGA-61-2613-01,0,-0.1142
10051,SMC4,TCGA-09-1664-01,0,-0.2189
10051,SMC4,TCGA-13-1404-01,-1,0.4782
10051,SMC4,TCGA-13-1409-01,1,-0.5391
10051,SMC4,TCGA-13-1410-01,1,0.2708
10051,SMC4,TCGA-13-1482-01,0,-0.4557
10051,SMC4,TCGA-13-1483-01,1,0.0129
10051,SMC4,TCGA-13-1485-01,0,-0.4762
10051,SMC4,TCGA-13-1487-01,1,0.2746
10051,SMC4,TCGA-13-1488-01,2,0.1543
10051,SMC4,TCGA-13-1489-01,1,-0.0856
10051,SMC4,TCGA-13-1492-01,-1,0.7814
10051,SMC4,TCGA-13-1494-01,1,0.1348
10051,SMC4,TCGA-13-1497-01,2,0.6433
10051,SMC4,TCGA-13-1500-01,0,-0.1827
10051,SMC4,TCGA-13-1501-01,1,0.2812
10051,SMC4,TCGA-13-1504-01,1,-0.0623
10051,SMC4,TCGA-13-1507-01,1,0.1682
10051,SMC4,TCGA-13-1511-01,1,-0.0477
10051,SMC4,TCGA-13-2059-01,1,-0.3485
10051,SMC4,TCGA-13-2060-01,1,-0.0184
10051,SMC4,TCGA-13-2061-01,1,0.3082
10051,SMC4,TCGA-13-2065-01,1,-0.0284
10051,SMC4,TCGA-23-1121-01,-1,0.5532
10051,SMC4,TCGA-23-1122-01,1,0.3393
10051,SMC4,TCGA-24-1103-01,0,0.2955
10051,SMC4,TCGA-24-1416-01,0,-0.0059
10051,SMC4,TCGA-24-1422-01,1,-0.4283
10051,SMC4,TCGA-24-1430-01,0,0.2572
10051,SMC4,TCGA-24-1431-01,0,-0.1408
10051,SMC4,TCGA-24-1435-01,0,-0.0176
10051,SMC4,TCGA-24-1436-01,1,0.0892
10051,SMC4,TCGA-24-1464-01,0,-0.2282
10051,SMC4,TCGA-24-1474-01,1,0.2752
10051,SMC4,TCGA-24-1544-01,0,-0.1008
10051,SMC4,TCGA-24-1548-01,1,0.4504
10051,SMC4,TCGA-24-1553-01,1,-0.5189
10051,SMC4,TCGA-24-1555-01,1,0.1379
10051,SMC4,TCGA-24-1557-01,1,0.183
10051,SMC4,TCGA-24-1558-01,1,-0.0707
10051,SMC4,TCGA-24-1562-01,0,-0.1713
10051,SMC4,TCGA-24-1565-01,0,-0.5751
10051,SMC4,TCGA-24-1920-01,2,0.3388
10051,SMC4,TCGA-24-1927-01,2,0.8397
10051,SMC4,TCGA-24-2024-01,0,-0.5501
10051,SMC4,TCGA-24-2030-01,1,0.461
10051,SMC4,TCGA-24-2033-01,1,0.4554
10051,SMC4,TCGA-24-2261-01,1,0.7257
10051,SMC4,TCGA-24-2289-01,1,-0.3668
10051,SMC4,TCGA-24-2290-01,1,0.3004
10051,SMC4,TCGA-24-2298-01,1,0.3939
10051,SMC4,TCGA-25-1312-01,1,0.125
10051,SMC4,TCGA-25-1313-01,1,-0.3939
10051,SMC4,TCGA-25-1318-01,2,-0.1
10051,SMC4,TCGA-25-1322-01,0,0.2294
10051,SMC4,TCGA-25-1323-01,1,-0.0635
10051,SMC4,TCGA-25-1329-01,1,0.02
10051,SMC4,TCGA-25-1623-01,1,0.2742
10051,SMC4,TCGA-25-1628-01,2,-0.0321
10051,SMC4,TCGA-25-1631-01,1,-0.2876
10051,SMC4,TCGA-25-2396-01,1,0.1394
10051,SMC4,TCGA-25-2397-01,-1,-0.3489
10051,SMC4,TCGA-25-2399-01,0,0.0226
10051,SMC4,TCGA-25-2404-01,1,-0.0407
10051,SMC4,TCGA-29-1688-01,1,0.1374
10051,SMC4,TCGA-29-1690-01,0,-0.4159
10051,SMC4,TCGA-29-1693-01,1,-0.2769
10051,SMC4,TCGA-29-1696-01,0,-0.5959
10051,SMC4,TCGA-29-1697-01,2,0.5863
10051,SMC4,TCGA-29-1698-01,1,0.2721
10051,SMC4,TCGA-29-1702-01,1,0.0702
10051,SMC4,TCGA-29-1705-01,1,0.3911
10051,SMC4,TCGA-29-1710-01,1,-0.4507
10051,SMC4,TCGA-29-1711-01,1,-0.5647
10051,SMC4,TCGA-29-1762-01,0,0.6919
10051,SMC4,TCGA-29-1763-01,-1,-0.5801
10051,SMC4,TCGA-29-1766-01,1,-0.2718
10051,SMC4,TCGA-29-1768-01,0,-0.7408
10051,SMC4,TCGA-29-1769-01,2,0.8799
10051,SMC4,TCGA-29-1770-01,1,0.2069
10051,SMC4,TCGA-29-1771-01,0,-0.5695
10051,SMC4,TCGA-29-1785-01,1,-0.0984
10051,SMC4,TCGA-29-2427-01,0,-0.1649
10051,SMC4,TCGA-29-2431-01,1,-0.1981
10051,SMC4,TCGA-30-1887-01,2,-0.1969
10051,SMC4,TCGA-30-1891-01,1,-0.1739
10051,SMC4,TCGA-36-1569-01,1,-0.9233
10051,SMC4,TCGA-36-1570-01,1,0.0664
10051,SMC4,TCGA-36-1571-01,0,-0.1853
10051,SMC4,TCGA-36-1577-01,0,0.4481
10051,SMC4,TCGA-36-1578-01,2,-0.5368
10051,SMC4,TCGA-36-1580-01,1,-0.442
10051,SMC4,TCGA-36-2530-01,1,0.4485
10051,SMC4,TCGA-36-2532-01,1,0.2614
10051,SMC4,TCGA-36-2534-01,2,-0.2443
10051,SMC4,TCGA-36-2537-01,0,-0.0974
10051,SMC4,TCGA-36-2542-01,1,-0.2842
10051,SMC4,TCGA-36-2544-01,2,-0.0726
10051,SMC4,TCGA-36-2545-01,1,0.0751
10051,SMC4,TCGA-36-2547-01,1,0.3311
10051,SMC4,TCGA-36-2549-01,0,-0.7713
10051,SMC4,TCGA-59-2348-01,1,-0.0523
10051,SMC4,TCGA-59-2351-01,1,0.0146
10051,SMC4,TCGA-59-2352-01,1,-0.1702
10051,SMC4,TCGA-59-2372-01,1,-0.3868
10051,SMC4,TCGA-61-1724-01,2,0.1237
10051,SMC4,TCGA-61-1727-01,1,-0.1303
10051,SMC4,TCGA-61-1741-01,0,0.1033
10051,SMC4,TCGA-61-1907-01,1,-0.0127
10051,SMC4,TCGA-61-1910-01,0,-0.2451
10051,SMC4,TCGA-61-1911-01,2,-0.2186
10051,SMC4,TCGA-61-1914-01,1,-0.3347
10051,SMC4,TCGA-61-1915-01,1,-0.5714
10051,SMC4,TCGA-61-1918-01,1,-0.3378
10051,SMC4,TCGA-61-1995-01,0,0.0836
10051,SMC4,TCGA-61-2008-01,1,-0.1575
10051,SMC4,TCGA-61-2087-01,2,0.7339
10051,SMC4,TCGA-61-2088-01,0,-0.2051
10051,SMC4,TCGA-61-2094-01,2,0.2534
10051,SMC4,TCGA-61-2613-01,1,-0.6605
10053,AP1M2,TCGA-09-1664-01,0,0.5395
10053,AP1M2,TCGA-13-1404-01,1,-0.1942
10053,AP1M2,TCGA-13-1409-01,1,-0.6606
10053,AP1M2,TCGA-13-1410-01,2,0.0172
10053,AP1M2,TCGA-13-1482-01,1,-1.1928
10053,AP1M2,TCGA-13-1483-01,-1,-0.4439
10053,AP1M2,TCGA-13-1485-01,0,0.3977
10053,AP1M2,TCGA-13-1487-01,1,-0.1392
10053,AP1M2,TCGA-13-1488-01,0,0.0687
10053,AP1M2,TCGA-13-1489-01,-1,-0.728
10053,AP1M2,TCGA-13-1492-01,-1,0.1775
10053,AP1M2,TCGA-13-1494-01,0,0.0268
10053,AP1M2,TCGA-13-1497-01,0,0.4328
10053,AP1M2,TCGA-13-1500-01,0,-0.8845
10053,AP1M2,TCGA-13-1501-01,1,0.1279
10053,AP1M2,TCGA-13-1504-01,-1,-0.089
10053,AP1M2,TCGA-13-1507-01,-1,0.305
10053,AP1M2,TCGA-13-1511-01,0,0.6373
10053,AP1M2,TCGA-13-2059-01,-1,0.3791
10053,AP1M2,TCGA-13-2060-01,-1,-0.2847
10053,AP1M2,TCGA-13-2061-01,1,0.1913
10053,AP1M2,TCGA-13-2065-01,0,-0.2938
10053,AP1M2,TCGA-23-1121-01,1,-0.6229
10053,AP1M2,TCGA-23-1122-01,-1,-0.1149
10053,AP1M2,TCGA-24-1103-01,0,0.4417
10053,AP1M2,TCGA-24-1416-01,1,-0.1419
10053,AP1M2,TCGA-24-1422-01,2,-0.4453
10053,AP1M2,TCGA-24-1430-01,0,0.0593
10053,AP1M2,TCGA-24-1431-01,-1,0.2594
10053,AP1M2,TCGA-24-1435-01,1,0.0943
10053,AP1M2,TCGA-24-1436-01,1,0.2847
10053,AP1M2,TCGA-24-1464-01,-1,-0.0472
10053,AP1M2,TCGA-24-1474-01,2,0.4607
10053,AP1M2,TCGA-24-1544-01,-1,0.5826
10053,AP1M2,TCGA-24-1548-01,1,-0.3315
10053,AP1M2,TCGA-24-1553-01,1,-0.2712
10053,AP1M2,TCGA-24-1555-01,-1,-0.8594
10053,AP1M2,TCGA-24-1557-01,1,0.0781
10053,AP1M2,TCGA-24-1558-01,1,-0.398
10053,AP1M2,TCGA-24-1562-01,0,-0.6432
10053,AP1M2,TCGA-24-1565-01,-1,-0.6802
10053,AP1M2,TCGA-24-1920-01,2,0.5363
10053,AP1M2,TCGA-24-1927-01,0,0.0826
10053,AP1M2,TCGA-24-2024-01,0,0.4751
10053,AP1M2,TCGA-24-2030-01,-1,-0.5523
10053,AP1M2,TCGA-24-2033-01,-1,-1.0171
10053,AP1M2,TCGA-24-2261-01,-1,-0.3491
10053,AP1M2,TCGA-24-2289-01,-1,-0.1772
10053,AP1M2,TCGA-24-2290-01,-1,0.7612
10053,AP1M2,TCGA-24-2298-01,1,0.8684
10053,AP1M2,TCGA-25-1312-01,-1,-0.1268
10053,AP1M2,TCGA-25-1313-01,-1,0.7868
10053,AP1M2,TCGA-25-1318-01,-1,0.0265
10053,AP1M2,TCGA-25-1322-01,0,0.0654
10053,AP1M2,TCGA-25-1323-01,1,-0.1137
10053,AP1M2,TCGA-25-1329-01,-1,-0.3206
10053,AP1M2,TCGA-25-1623-01,-1,-0.6572
10053,AP1M2,TCGA-25-1628-01,1,-0.6355
10053,AP1M2,TCGA-25-1631-01,0,0.2634
10053,AP1M2,TCGA-25-2396-01,2,-0.109
10053,AP1M2,TCGA-25-2397-01,-1,0.0706
10053,AP1M2,TCGA-25-2399-01,2,-0.1864
10053,AP1M2,TCGA-25-2404-01,-1,0.0851
10053,AP1M2,TCGA-29-1688-01,0,0.4338
10053,AP1M2,TCGA-29-1690-01,0,0.5958
10053,AP1M2,TCGA-29-1693-01,0,0.1591
10053,AP1M2,TCGA-29-1696-01,-1,-0.345
10053,AP1M2,TCGA-29-1697-01,1,0.1444
10053,AP1M2,TCGA-29-1698-01,1,-0.1631
10053,AP1M2,TCGA-29-1702-01,1,0.2633
10053,AP1M2,TCGA-29-1705-01,0,0.1987
10053,AP1M2,TCGA-29-1710-01,-2,0.1256
10053,AP1M2,TCGA-29-1711-01,1,0.7226
10053,AP1M2,TCGA-29-1762-01,-1,-0.1654
10053,AP1M2,TCGA-29-1763-01,-1,0.3484
10053,AP1M2,TCGA-29-1766-01,1,0.2844
10053,AP1M2,TCGA-29-1768-01,0,-0.8128
10053,AP1M2,TCGA-29-1769-01,-1,-0.4375
10053,AP1M2,TCGA-29-1770-01,1,0.4622
10053,AP1M2,TCGA-29-1771-01,-1,0.5725
10053,AP1M2,TCGA-29-1785-01,1,-0.0843
10053,AP1M2,TCGA-29-2427-01,-1,0.4204
10053,AP1M2,TCGA-29-2431-01,0,-1.0412
10053,AP1M2,TCGA-30-1887-01,0,-0.3727
10053,AP1M2,TCGA-30-1891-01,0,-0.0239
10053,AP1M2,TCGA-36-1569-01,-1,-0.3871
10053,AP1M2,TCGA-36-1570-01,1,0.2062
10053,AP1M2,TCGA-36-1571-01,-1,-0.7046
10053,AP1M2,TCGA-36-1577-01,-1,-0.842
10053,AP1M2,TCGA-36-1578-01,-1,0.2428
10053,AP1M2,TCGA-36-1580-01,0,-0.0701
10053,AP1M2,TCGA-36-2530-01,1,-0.1588
10053,AP1M2,TCGA-36-2532-01,0,-0.1867
10053,AP1M2,TCGA-36-2534-01,1,-0.0471
10053,AP1M2,TCGA-36-2537-01,-1,-0.0401
10053,AP1M2,TCGA-36-2542-01,0,0.1908
10053,AP1M2,TCGA-36-2544-01,0,-0.2286
10053,AP1M2,TCGA-36-2545-01,0,-0.2673
10053,AP1M2,TCGA-36-2547-01,1,0.0492
10053,AP1M2,TCGA-36-2549-01,0,0.5659
10053,AP1M2,TCGA-59-2348-01,1,0.1727
10053,AP1M2,TCGA-59-2351-01,1,0.2815
10053,AP1M2,TCGA-59-2352-01,-1,-1.0057
10053,AP1M2,TCGA-59-2372-01,-1,-0.279
10053,AP1M2,TCGA-61-1724-01,-1,-1.5237
10053,AP1M2,TCGA-61-1727-01,0,1.0152
10053,AP1M2,TCGA-61-1741-01,1,-0.4578
10053,AP1M2,TCGA-61-1907-01,-1,0.4263
10053,AP1M2,TCGA-61-1910-01,0,0.2442
10053,AP1M2,TCGA-61-1911-01,1,0.5234
10053,AP1M2,TCGA-61-1914-01,1,1.142
10053,AP1M2,TCGA-61-1915-01,-1,-0.2228
10053,AP1M2,TCGA-61-1918-01,1,0.0951
10053,AP1M2,TCGA-61-1995-01,0,-0.0889
10053,AP1M2,TCGA-61-2008-01,1,0.4452
10053,AP1M2,TCGA-61-2087-01,1,0.1948
10053,AP1M2,TCGA-61-2088-01,-1,-0.1168
10053,AP1M2,TCGA-61-2094-01,0,0.2999
10053,AP1M2,TCGA-61-2613-01,0,0.0892
10054,UBA2,TCGA-09-1664-01,-1,-0.2335
10054,UBA2,TCGA-13-1404-01,-1,-0.262
10054,UBA2,TCGA-13-1409-01,0,0.1856
10054,UBA2,TCGA-13-1410-01,2,0.1494
10054,UBA2,TCGA-13-1482-01,1,-0.1527
10054,UBA2,TCGA-13-1483-01,-1,-0.321
10054,UBA2,TCGA-13-1485-01,0,-0.2145
10054,UBA2,TCGA-13-1487-01,-1,-0.0748
10054,UBA2,TCGA-13-1488-01,0,-0.0828
10054,UBA2,TCGA-13-1489-01,-1,-0.1832
10054,UBA2,TCGA-13-1492-01,1,1.1531
10054,UBA2,TCGA-13-1494-01,-1,-0.2535
10054,UBA2,TCGA-13-1497-01,1,0.0165
10054,UBA2,TCGA-13-1500-01,1,0.1302
10054,UBA2,TCGA-13-1501-01,0,0.0302
10054,UBA2,TCGA-13-1504-01,1,0.1509
10054,UBA2,TCGA-13-1507-01,1,0.0239
10054,UBA2,TCGA-13-1511-01,0,-0.3949
10054,UBA2,TCGA-13-2059-01,-1,-0.1918
10054,UBA2,TCGA-13-2060-01,-1,-0.3449
10054,UBA2,TCGA-13-2061-01,1,-0.1622
10054,UBA2,TCGA-13-2065-01,0,-0.2123
10054,UBA2,TCGA-23-1121-01,1,0.6193
10054,UBA2,TCGA-23-1122-01,0,-0.0318
10054,UBA2,TCGA-24-1103-01,0,0.3047
10054,UBA2,TCGA-24-1416-01,0,-0.0012
10054,UBA2,TCGA-24-1422-01,0,-0.1885
10054,UBA2,TCGA-24-1430-01,0,-0.2712
10054,UBA2,TCGA-24-1431-01,1,0.0198
10054,UBA2,TCGA-24-1435-01,0,-0.2247
10054,UBA2,TCGA-24-1436-01,1,-0.1141
10054,UBA2,TCGA-24-1464-01,-1,0.1754
10054,UBA2,TCGA-24-1474-01,0,-0.1259
10054,UBA2,TCGA-24-1544-01,2,0.4653
10054,UBA2,TCGA-24-1548-01,2,0.3243
10054,UBA2,TCGA-24-1553-01,1,0.0533
10054,UBA2,TCGA-24-1555-01,0,0.023
10054,UBA2,TCGA-24-1557-01,1,0.2655
10054,UBA2,TCGA-24-1558-01,-1,-0.4931
10054,UBA2,TCGA-24-1562-01,0,-0.0532
10054,UBA2,TCGA-24-1565-01,0,-0.2484
10054,UBA2,TCGA-24-1920-01,1,0.2041
10054,UBA2,TCGA-24-1927-01,0,0.0157
10054,UBA2,TCGA-24-2024-01,0,0.1242
10054,UBA2,TCGA-24-2030-01,1,0.0885
10054,UBA2,TCGA-24-2033-01,1,0.1703
10054,UBA2,TCGA-24-2261-01,1,0.6297
10054,UBA2,TCGA-24-2289-01,1,-0.1061
10054,UBA2,TCGA-24-2290-01,0,0.1555
10054,UBA2,TCGA-24-2298-01,1,-0.228
10054,UBA2,TCGA-25-1312-01,-1,-0.18
10054,UBA2,TCGA-25-1313-01,0,-0.0431
10054,UBA2,TCGA-25-1318-01,1,-0.1761
10054,UBA2,TCGA-25-1322-01,2,-0.0229
10054,UBA2,TCGA-25-1323-01,1,0.4869
10054,UBA2,TCGA-25-1329-01,1,0.6337
10054,UBA2,TCGA-25-1623-01,1,-0.1864
10054,UBA2,TCGA-25-1628-01,1,0.4013
10054,UBA2,TCGA-25-1631-01,1,0.449
10054,UBA2,TCGA-25-2396-01,1,-0.1195
10054,UBA2,TCGA-25-2397-01,1,0.0984
10054,UBA2,TCGA-25-2399-01,-1,-0.355
10054,UBA2,TCGA-25-2404-01,0,-0.1168
10054,UBA2,TCGA-29-1688-01,0,-0.0133
10054,UBA2,TCGA-29-1690-01,-2,-0.2495
10054,UBA2,TCGA-29-1693-01,0,0.0699
10054,UBA2,TCGA-29-1696-01,0,0.112
10054,UBA2,TCGA-29-1697-01,1,0.0779
10054,UBA2,TCGA-29-1698-01,2,0.2683
10054,UBA2,TCGA-29-1702-01,0,0.1264
10054,UBA2,TCGA-29-1705-01,1,-0.1095
10054,UBA2,TCGA-29-1710-01,1,-0.1391
10054,UBA2,TCGA-29-1711-01,0,0.0281
10054,UBA2,TCGA-29-1762-01,2,0.6249
10054,UBA2,TCGA-29-1763-01,2,0.3674
10054,UBA2,TCGA-29-1766-01,1,-0.0542
10054,UBA2,TCGA-29-1768-01,0,-0.3881
